Protein IDs	Gene names	Ensembl ID	TPM.T1.BR1	TPM.T1.BR2	TPM.T1.BR3	TPM.T1.BR4	TPM.T2.BR1	TPM.T2.BR2	TPM.T2.BR3	TPM.T2.BR4	TPM.MZ.BR1	TPM.MZ.BR2	TPM.MZ.BR3	TPM.MZ.BR4	TPM.FoB.BR1	TPM.FoB.BR2	TPM.FoB.BR3	TPM.FoB.BR4	Copy.number.T1.BR1	Copy.number.T1.BR2	Copy.number.T1.BR3	Copy.number.T1.BR4	Copy.number.T2.BR1	Copy.number.T2.BR2	Copy.number.T2.BR3	Copy.number.T2.BR4	Copy.number.MZ.BR1	Copy.number.MZ.BR2	Copy.number.MZ.BR3	Copy.number.MZ.BR4	Copy.number.FoB.BR1	Copy.number.FoB.BR2	Copy.number.FoB.BR3	Copy.number.FoB.BR4
Q8BTH8	Csnk1g1	ENSMUSG00000032384	19.122263	23.124986	24.311897	21.726551	20.033138	24.178533	31.92321	24.493951	19.046735	22.479488	36.129301	24.234439	25.802337	28.55669	26.632734	24.139396	0	137.397	616.547	377.133	258.182	833.017	604.701	277.804	943.726	147.871	240.827	371.437	183.535	111.76	322.966	271.374
Q8BVP5	Csnk1g2	ENSMUSG00000003345	157.698633	186.183588	190.318521	191.08642	179.602075	203.948907	228.800699	202.862955	160.961832	169.138071	182.05546	146.986078	177.38923	201.937173	214.739664	172.213815	0	143.137	305.809	302.076	335.972	247.587	470.859	219.487	291.724	258.437	666.503	268.159	374.554	134.077	615.018	310.976
Q8C4X2	Csnk1g3	ENSMUSG00000073563	58.527006	69.218164	62.247865	67.632684	77.956941	82.352853	74.615366	77.143198	46.275411	51.764799	54.445936	49.030939	85.930605	77.084459	94.476312	73.494424	4029.09	2498.54	5190.84	6560.76	5369.62	4251.08	6545.4	4731.66	5072.69	2524.34	5661.99	4377.88	4313.81	1716.32	9903.37	6778.07
Q60737	Csnk2a1	ENSMUSG00000074698	30.375656	26.409313	35.101282	26.627742	34.7441	27.080688	40.351461	39.811166	32.522802	33.134573	39.934515	40.204099	31.187555	33.025888	40.199113	37.567594	35488.3	29149.8	55902.9	58046.5	51392.3	40036.7	82561.7	33095	121782	65707.3	160734	80045.8	53321.6	28373.7	93132.8	46007.9
O54833	Csnk2a2	ENSMUSG00000046707	9.331149	15.309614	21.67905	16.382503	14.547766	18.250204	15.956658	16.336921	14.894	12.639121	15.99998	15.829575	14.80443	13.666415	16.102132	8.981173	20264.7	20108.5	27451.9	39406.9	24023.5	22623.4	37086.7	23536.4	73510.3	40287.7	94021.6	55618.1	20791.2	12394.6	42110.2	29301
P67871	Csnk2b	ENSMUSG00000024387	95.482599	93.166605	99.454408	104.071497	109.012148	111.353395	118.185518	112.815569	100.96042	104.414278	93.808344	105.774034	107.169458	111.020021	105.02038	123.415216	42890.5	30261.8	43055.9	88967.5	53029	54115	94514	70869	135255	60925.3	218007	106226	51388.5	32310.9	100204	69393.3
P97315	Csrp1	ENSMUSG00000026421	43.038274	56.220125	48.183481	55.249929	41.876367	46.329557	47.574895	49.925352	33.566122	29.389101	27.933126	29.642437	50.253042	60.466791	45.024942	50.383005	165474	138282	217331	310125	162180	88145	183982	174892	102008	73351.3	132676	130780	95642.9	77424.7	172047	148829
P97314	Csrp2	ENSMUSG00000020186	22.570753	26.132776	26.668329	25.537181	15.719639	17.600477	13.888003	15.350345	0.917189	0.1	2.128475	0.767214	7.981391	11.328085	8.01157	7.248602	7548.22	3867.51	5704.7	16400.7	5395	1748.33	7271.72	4120.88	0	0	0	0	0	566.101	1823.98	1146.63
Q8CID0	Csrp2bp	ENSMUSG00000027425	25.46661	30.432655	33.346475	35.790228	34.136804	34.513029	38.375566	39.745069	29.559234	29.646761	33.521425	28.279501	33.759992	34.375242	32.886896	30.537025	0	0	0	165.058	0	0	270.224	0	0	0	544.189	0	0	0	0	139.146
P21460	Cst3	ENSMUSG00000027447	380.87066	386.402643	341.754266	332.126184	338.711176	363.227533	272.850183	309.731256	270.99389	248.349756	206.259698	214.070779	311.898401	372.508752	284.480737	333.709497	3415.47	0	2216.96	7542.37	1595.47	1411.38	0	4777.06	6371.96	1871.63	10632.1	9110.48	3211.22	0	7654.78	5631.57
Q62426	Cstb	ENSMUSG00000005054	118.176965	121.146272	101.203317	110.676485	125.16765	118.638628	130.109811	117.503717	112.921335	110.690271	109.646707	108.797098	101.53898	101.296938	111.512895	118.442377	50102.7	30400.9	66302	145624	77894.2	80522.7	102087	106410	287419	110490	421221	192508	76986.2	43330.3	147212	96354.2
Q99LC2	Cstf1	ENSMUSG00000027498	22.767286	25.232339	23.284311	29.042158	30.502378	33.816217	33.231672	31.361189	29.134252	32.228937	31.601795	26.640394	31.406429	31.561143	30.505609	27.839227	15661.7	15178.3	18505.1	32282.6	19514.9	18464.6	31925.4	27329.3	58489.8	22710.7	69316	38218.1	22492.4	11947.8	55858.1	26085.9
Q8BIQ5	Cstf2	ENSMUSG00000031256	43.016523	49.467485	41.024854	44.53203	56.8728	56.418188	52.910394	53.973802	41.9922	40.152902	37.819776	40.397016	56.016508	50.22978	45.440641	45.29141	19092.7	16331.5	24194.7	38651.3	25139.6	22585.5	36163	38296	34121.7	27813.8	52007.2	54347.9	16061.1	13775.3	51940.5	43370.4
Q8C7E9	Cstf2t	ENSMUSG00000053536	36.081693	46.369226	35.032693	41.788595	50.286535	42.616598	38.454454	46.917825	25.197456	24.605129	30.825719	22.813291	43.817258	38.100393	37.145746	36.171716	10659.7	7359.53	17108.7	22318.4	12813.6	13195.8	24107.1	20283	22048.2	14166.1	30909.6	17882.5	11054.2	5550.64	30936.5	20834.3
Q99LI7	Cstf3	ENSMUSG00000027176	42.0865	53.220327	49.834295	48.003824	64.776155	60.890844	59.712732	62.756261	58.666841	64.677637	66.136522	65.40909	67.765329	57.959489	62.456392	60.726282	11131.2	13417	13882.6	27943.6	16571.5	13823	22932.9	19057.8	39942.8	22660.4	55682.6	30944	16502.2	10840.9	37358.1	23028.5
O88712	Ctbp1	ENSMUSG00000037373	236.788858	294.100214	241.979379	245.248529	244.765924	258.205103	245.943689	230.155283	230.440744	222.48028	227.444421	208.330148	223.269693	239.402063	251.6392	198.820215	75781.2	53832.9	72917.2	93352.9	74616	65367.8	91075.8	63969.6	145944	90231.4	187424	119355	51827	39092.2	91156.8	77922.8
Q8R242-2	Ctbs	ENSMUSG00000028189	6.19606	7.215969	5.827146	4.585364	8.999404	8.175149	8.466153	7.275004	13.607916	11.488898	8.289194	11.605505	10.23839	9.08702	6.86524	9.086974	0	0	0	0	0	0	330.918	0	1351.46	0	3051.81	0	0	0	353.367	0
Q5SUQ9	Ctc1	ENSMUSG00000020898	21.674406	28.451227	20.930885	25.960514	24.145986	31.915264	27.551014	28.282661	22.991495	25.201454	27.326454	24.990749	30.194854	27.85182	29.155231	22.695785	130.757	0	0	95.7647	0	0	0	0	0	0	534.634	0	0	0	0	54.6132
Q5SUQ9-2	Ctc1	ENSMUSG00000020898	21.674406	28.451227	20.930885	25.960514	24.145986	31.915264	27.551014	28.282661	22.991495	25.201454	27.326454	24.990749	30.194854	27.85182	29.155231	22.695785	1391.85	1506.62	1718.25	4683.14	1620.81	2256.02	2803.58	3093.08	7220.47	3144.37	9412.28	6183.26	1931.37	970.372	5720.76	4086.54
Q61164	Ctcf	ENSMUSG00000005698	81.519258	97.015581	90.960031	94.718034	94.078706	101.016679	107.409921	101.572496	91.18847	85.999063	89.859949	80.464998	110.588861	107.679018	103.288187	98.370195	17742.2	20573.9	24842.1	40795.8	26149.3	25424.4	37744.3	33071.8	36260.6	14575.7	46474.4	31143.1	21507	13402.7	46669.7	25542.9
Q3TP92	Ctdnep1	ENSMUSG00000018559	34.379991	38.662275	37.175092	37.35565	39.420362	37.818998	45.446695	41.222795	33.631876	34.580339	31.163353	31.571174	39.405607	37.309717	41.771654	38.049535	2114.28	1976.18	3272.34	5286.53	1903.52	1597.84	2997.45	2601.88	1272.02	694.154	1669.86	1032.23	831.009	378.235	1514.62	1958.64
Q7TSG2	Ctdp1	ENSMUSG00000033323	40.379762	46.008775	47.039503	47.847169	52.368681	49.960474	57.947107	48.756288	49.529043	49.656271	56.244386	43.579355	52.372377	49.658533	57.286153	46.048975	11229.7	10329.6	12801	26365.4	13074	9784.2	19514.6	17878.7	25172.4	14092.9	31995.5	24280.5	11459.5	8819.74	24708.8	21707
P58466	Ctdsp1	ENSMUSG00000026176	7.193247	8.154729	8.77565	7.29678	11.741487	12.179868	9.879545	9.725677	5.418951	6.198454	5.109614	5.509051	12.050608	14.457301	10.438138	11.977918	0	280.012	16489.1	25197	1073.15	438.223	0	0	433.734	0	0	0	566.78	0	1315.02	12004.8
Q8BG15	Ctdspl2	ENSMUSG00000033411	25.988088	34.192731	28.688814	30.291294	41.731645	41.524026	39.532529	45.034483	29.867643	30.622856	32.746057	34.240873	41.175531	35.533712	41.941286	34.766756	6064.54	4462.8	5057.29	14266.1	6146.68	6610.17	11172.3	10335.9	7434.05	2937.23	12829.5	8621.28	5995.77	3208.58	11017.6	13312.5
P26231	Ctnna1	ENSMUSG00000037815	7.512417	12.006165	6.232629	8.68937	12.810087	15.977491	13.720625	13.049632	15.993961	14.083227	15.096634	12.199562	22.524257	22.809711	19.095064	21.076435	0	0	0	0	0	0	0	124.866	0	0	146.348	79.462	0	0	0	170.547
Q9CWL8	Ctnnbl1	ENSMUSG00000027649	46.003862	56.064874	53.989675	53.682035	57.615579	61.245802	55.940164	54.785093	51.841226	51.627493	46.755384	43.336568	53.961343	56.630346	59.340131	51.984933	20352.8	19776.9	26359.4	46041.6	26815.3	28291.1	38792	34797.8	56950.9	31900.7	84461.7	50164.2	26090.2	18861.6	57072	40376.7
P70698	Ctps1	ENSMUSG00000028633	12.185506	15.037082	13.839748	14.901418	20.347515	19.303465	23.903415	21.0853	22.333288	23.122617	28.028753	24.045293	17.820406	16.498949	17.82702	19.032295	8722.94	13931.1	13542.2	28128.6	11340.7	8378.91	16434.8	8364.96	27653.4	15175.2	37587.4	17661.5	4798.37	2329.09	7886.08	4003.58
P70303	Ctps2	ENSMUSG00000031360	83.464639	96.579469	75.911577	96.644846	92.764589	107.112894	103.865762	89.632234	51.105085	57.358705	54.811578	46.194082	94.393678	84.443452	84.334726	77.432031	19138.9	16987.2	24505	35212.8	25620	25339	45467.3	34951.1	64016.8	25516	56763.4	41613.4	32702.8	23363.5	64670.8	37083.2
Q62018	Ctr9	ENSMUSG00000005609	44.979406	50.372297	55.475248	61.842519	60.937215	61.53412	64.668481	65.993379	45.990591	50.916677	53.011545	46.429334	56.256971	55.034635	65.055307	56.936487	5682.37	6360.35	6339.82	11672.4	7664.52	8601.34	10820.9	7941.51	13850.4	4985.12	20918.8	10234.4	6851.47	2903.62	15752.3	10782.2
Q9ER05	Ctrl	ENSMUSG00000031896	3.292235	2.863695	5.125619	7.535638	5.201393	7.096481	7.978804	4.054695	2.025171	3.075663	4.816453	3.196545	3.6414	5.78276	2.857726	2.338394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16675	Ctsa	ENSMUSG00000017760	216.752145	307.475122	214.715372	264.60647	245.080942	261.443109	256.53042	210.760492	221.792123	232.388071	240.954492	184.821405	235.947336	237.986795	223.852014	187.201166	13843.3	11890.2	17134.5	18817	15237.7	15242.3	21748.9	9353.12	24233.3	10847.8	29374.9	9025.98	15055.4	7190.67	34175.6	14440.5
P10605	Ctsb	ENSMUSG00000021939	109.070085	115.80594	101.179422	109.773401	76.934175	76.378915	77.554239	77.769594	184.74122	167.643228	138.727487	165.513864	53.863077	53.982641	52.388387	53.648683	9999.8	9820.48	9894.59	22456.8	8167.61	5356.62	5749.75	8474.41	31614.6	15662.8	34632.5	21659.2	4383.99	2268.46	6030.72	4629.5
P97821	Ctsc	ENSMUSG00000030560	256.340845	300.92663	235.999094	254.7241	323.884088	323.822473	279.935571	301.464807	480.951654	468.537164	427.901727	444.89071	330.754053	272.616022	299.735376	277.00155	12451.9	8885.92	21534.9	23184.5	20793.4	19536	31189.8	22266.1	53614	21181.6	71980.8	45022.6	18227.3	12022.9	40462.2	19869.5
P18242	Ctsd	ENSMUSG00000007891	72.071169	78.341478	64.020986	74.756593	66.474283	78.000169	67.508646	70.228822	84.231729	87.416803	77.474489	87.700105	68.698045	68.114565	65.526956	66.753862	5125.99	3990.01	4846.67	10407.8	5516.18	5115.05	5475.73	6620.81	12975.9	4697.69	11454.9	10524.2	4661.73	2900.87	8496.33	5206.72
P49935	Ctsh	ENSMUSG00000032359	477.564233	554.338159	534.670923	573.009302	656.237024	675.415247	665.214929	646.772119	543.95614	508.017694	467.671167	449.072198	808.168726	738.412561	689.91134	732.5422	9557.92	8437.67	9581.23	15386.6	30716.8	28455.6	36475.1	30378.7	70611.2	31266.8	49611.9	61016.7	44116.8	32224.1	82256.5	56379.7
Q8BM88	Ctso	ENSMUSG00000028015	145.486963	169.710733	156.006601	165.654199	186.486444	176.506097	178.325159	188.133218	230.163217	216.343637	222.681848	233.220316	192.102121	173.191751	194.359705	173.132166	0	0	1171.29	798.449	0	0	0	1056.64	1609.59	0	2157.19	1241.38	1007.48	0	1033.22	2377.65
O70370	Ctss	ENSMUSG00000038642	568.270837	658.670801	554.256555	630.741418	827.1354	890.223596	828.711816	878.587122	1092.344019	1019.253076	886.052637	993.142664	911.221704	990.359033	898.367212	956.457605	12158.8	9221.03	14921.7	23217.5	21601.7	14638.3	35813.1	26835.6	73513.7	32664.7	88961.5	51392.3	21576.7	22313.1	70086.4	29144.9
Q9WUU7	Ctsz	ENSMUSG00000016256	574.74978	677.058252	553.842004	581.303491	467.534204	503.907007	494.399835	481.779321	768.550012	758.301904	657.168237	737.837366	451.404138	438.217218	420.893091	437.210992	43888.4	29732.3	53793.7	69612.4	39883.1	18563.1	54561	48124.2	126020	65722.6	160647	105943	34289	24248.7	62006.7	65373.9
Q99J10	Ctu1	ENSMUSG00000038888	7.767106	8.006665	8.129556	7.866231	9.038298	8.82393	7.860438	9.278043	7.318626	9.822034	8.390179	8.641701	8.828764	8.900956	7.805773	7.692593	545.514	667.379	0	2701.5	1269.14	1152.66	1217.21	2463.25	5858.47	860.239	3215.91	2855.69	1460.18	476.099	4497.45	2513.08
Q3U308	Ctu2	ENSMUSG00000049482	35.117845	35.776189	44.500017	40.254472	49.358915	57.658907	56.263292	63.070314	39.329282	49.087835	43.094583	34.00377	48.995672	53.354299	62.360872	59.364275	3096.75	1363.53	2067.27	3748.1	2896.05	3517.47	3858.65	3599.92	8629.52	2055.35	8926.28	4568.86	3623.71	892.511	5280.98	5860.45
Q9CXX9	Cuedc2	ENSMUSG00000036748	56.110742	65.308916	54.044794	54.602705	50.328546	54.306051	52.495058	45.359159	53.23015	47.477151	41.998445	45.171945	46.494882	50.215005	40.028047	38.818967	922.783	719.666	272.434	2675.69	1070.3	543.901	609.688	1597.82	2539.95	875.241	2127.01	3797.1	1060.85	525.725	1393.59	1531.49
Q9WTX6	Cul1	ENSMUSG00000029686	73.975336	100.945787	93.367204	84.641092	113.46515	110.571741	120.868036	107.172319	108.602449	111.85663	122.370058	107.135385	130.270029	104.944818	118.508333	104.574091	11353.5	7566.05	10704.4	21663.3	9406.56	8699.65	20700.2	12942.2	26683	10216.6	27309.3	21088.9	9600.88	5774.89	19008.9	16169.8
Q9D4H8	Cul2	ENSMUSG00000024231	23.727516	26.541208	28.1856	30.499019	32.466737	32.841577	30.666656	33.530908	30.765024	34.292535	30.239582	34.603216	32.16086	34.685091	29.416984	30.035858	6525.23	6000.56	7817.13	12952.4	6526.75	4347.82	14056.3	5322.67	16980.9	5137.99	21318.5	10847.2	4820.36	2136.85	12688	5934.47
Q9JLV5	Cul3	ENSMUSG00000004364	65.843629	73.617303	63.543024	66.566469	80.375185	79.384981	85.258318	80.335855	80.846651	68.241449	92.102548	58.506158	92.184625	66.601678	93.460321	45.189676	10316.5	8804.33	17889.4	29914.7	11448.3	16104.3	20617.2	16266.6	35513.3	13782.2	43583.6	25478.2	13486.7	9324.12	32965.4	28743.8
Q3TCH7	Cul4a	ENSMUSG00000031446	30.191867	35.112352	28.085996	32.5562	39.479669	38.787954	40.489614	36.167501	34.540735	34.322683	35.738226	29.537845	39.535905	35.738378	39.957861	34.904024	1930.57	1723.84	2921.99	4267.37	3217.95	2179.93	5171.21	3527.14	6466.12	2104.46	8605.89	5149.07	2552.74	1130.7	5183.84	4441.98
A2A432	Cul4b	ENSMUSG00000031095	15.238886	19.454639	15.741072	15.866134	23.774852	22.721058	22.269493	21.794689	23.914325	24.831899	22.355449	22.602367	25.515653	19.957616	24.356821	20.07827	13425.5	10518.3	15892.1	22813.5	15329.2	12169.1	24996.7	15595.3	26814.9	15084.3	39045.2	22883.7	12170.2	5677.06	25581.8	17582.8
Q9D5V5	Cul5	ENSMUSG00000032030	24.312898	32.737974	28.920923	31.567606	37.970148	35.701456	41.244356	37.07007	35.169115	37.04743	37.779798	34.968111	34.594797	30.530889	38.362691	32.147672	14034.9	11767	17125.2	27092.6	15057.1	12107.4	21356.7	17957.6	30725.6	16365.5	38535.1	31333	7188.95	4521.56	21834.3	16923.9
Q9D8X1	Cutc	ENSMUSG00000025193	41.993208	51.716173	40.738901	42.246072	41.333677	44.663454	40.799341	42.237413	36.439119	28.458467	29.581323	28.66776	36.58732	35.850721	35.465921	37.518697	7791.5	7148.58	10648.3	16344.8	16259.8	23910.2	30781	24402.9	117369	50342	135749	77011.8	62023.5	30485.7	115065	66933.1
P53564	Cux1	ENSMUSG00000029705	134.800211	197.107645	175.039148	221.575235	113.400117	130.158258	135.730478	129.052469	76.139185	80.709703	77.982805	70.223116	74.791277	85.811143	84.760851	68.728654	5921.3	3544.82	7021.77	11932	3051.22	2230.12	3918.85	2999.25	1565.13	682.731	2305.62	1058.08	790.474	220.772	1879.64	1356.34
P53564-3	Cux1	ENSMUSG00000029705	134.800211	197.107645	175.039148	221.575235	113.400117	130.158258	135.730478	129.052469	76.139185	80.709703	77.982805	70.223116	74.791277	85.811143	84.760851	68.728654	249.895	90.7757	282.061	162.235	163.231	121.679	370.149	129.235	0	0	135.809	0	0	0	115.558	0
P70403	Cux1	ENSMUSG00000029705	134.800211	197.107645	175.039148	221.575235	113.400117	130.158258	135.730478	129.052469	76.139185	80.709703	77.982805	70.223116	74.791277	85.811143	84.760851	68.728654	668.771	816.15	277.726	2046.15	178.161	137.469	1142.77	989.521	642.642	0	314.412	511.881	265.785	0	792.038	65.3332
Q9JHS9	Cwc15	ENSMUSG00000004096	129.751138	155.68139	133.319727	139.186685	154.756113	167.749292	167.731577	165.140787	135.616006	131.798395	116.047395	136.797769	148.861795	161.864008	166.182275	178.502878	24382.2	11757	21234.9	31208.7	18148.7	13137.4	25424.7	24697.2	29899.6	34520.2	43814.7	43513.3	28086.5	12383	26191.7	26366.2
Q8C5N3-2	Cwc22	ENSMUSG00000027014	21.955692	26.509527	19.217094	23.355409	29.967256	26.290598	27.868211	29.039411	25.499471	25.588131	23.863809	26.031789	27.882227	30.787498	27.270811	25.632536	8346.99	5285.25	12114	14463.9	8821.65	7555.22	18693.7	11103.5	13953.5	10128	33422.9	16089.8	8047.33	4831.58	23720.7	16774.5
Q9DBF7	Cwc25	ENSMUSG00000018541	22.906601	29.492754	28.704483	27.519943	26.680912	27.412044	28.852293	26.637422	22.599281	24.501993	28.891348	23.270563	31.260854	28.053884	36.619188	27.407428	2353.05	2118.62	3299.98	11858.6	1227.02	2047.26	2895.5	2660.74	3399.54	954.024	6748.98	7746.59	1370.21	1455.98	5613	6668.49
Q3TKY6	Cwc27	ENSMUSG00000021715	22.969484	23.053171	22.118976	26.88384	30.38126	29.259834	28.509319	30.507345	22.117786	21.367101	21.75188	22.514169	28.916309	30.755632	32.542616	28.196336	6686.84	9582.77	9878.94	17982	8499.74	10891.6	14093.7	11804.1	26183.6	7992.64	28046.9	14591.3	10172.9	7200.26	21762.3	13899.9
Q8CI33	Cwf19l1	ENSMUSG00000025200	14.667684	16.869474	15.560648	17.982656	19.769699	21.78646	18.577636	21.45149	20.309099	18.727356	23.338901	17.783969	21.608692	22.006126	20.804159	20.463983	12984.2	10281.2	17757.4	19269.4	20323.8	20602.5	34353.5	19843.1	48129.8	19309.6	57975.5	35092.8	25661.4	17089.6	49682.1	30302
Q8BG79	Cwf19l2	ENSMUSG00000025898	17.147131	19.058466	21.130256	21.439893	19.92621	21.804309	19.764087	24.07438	19.814725	23.711412	25.962686	24.990018	22.951904	22.120367	23.933368	23.300079	628.921	446.052	2093.08	2858.96	812.145	731.822	2890.08	2607.46	4293.61	829.932	6282.57	5101.38	1113.17	253.113	3098.47	3215.64
Q04683	Cxcr5	ENSMUSG00000047880	140.383569	153.213174	118.817995	151.531671	252.714838	253.715356	205.152567	254.58262	362.801233	348.37243	297.266992	314.71972	335.10354	326.260217	267.253229	300.329553	0	0	0	1500.75	987.874	1337.51	2753.62	3970.73	5523.02	1656.15	4530.83	4286.8	781.707	636.386	1154.01	3836.88
Q9CWW7	Cxxc1	ENSMUSG00000024560	100.301195	117.971292	114.209848	118.391237	119.716722	122.394449	134.681268	129.609186	94.909113	95.189439	110.134767	90.526094	118.28824	129.031427	122.733102	109.280191	2475.55	1922.22	4838.88	8287.31	5742.54	5108.33	6867.37	6336.85	7766.71	2973.56	16202.4	8232.19	4939.42	1425.22	12750.5	10531.5
Q91WA4	Cxxc5	ENSMUSG00000046668	86.867128	109.933168	109.225374	102.2623	86.683328	93.947221	90.040117	88.260683	54.883592	56.298669	62.157205	47.388181	88.710092	103.612909	104.327737	82.009752	5308.84	4822.11	9901.35	9519.95	4782.3	2091.01	6304.55	7306.03	1277.39	1880.33	5677.47	3122.21	1643.45	1680.23	10747.1	4894.21
Q6P1H1	Cyb561a3	ENSMUSG00000034445	523.473779	605.434045	517.925989	621.290735	485.319299	521.921655	487.204431	511.936304	559.551294	569.849756	539.399377	511.074518	430.724207	452.118982	398.54339	374.252039	0	0	0	0	0	0	0	0	0	0	1255	0	0	0	484.673	0
Q6P1H1-2	Cyb561a3	ENSMUSG00000034445	523.473779	605.434045	517.925989	621.290735	485.319299	521.921655	487.204431	511.936304	559.551294	569.849756	539.399377	511.074518	430.724207	452.118982	398.54339	374.252039	12706.3	17455.6	15097.8	25956.9	13718.1	15017.6	17206.8	15229.5	30865.4	15792.3	35206.4	17017	6065.91	6051.73	15598	15621.8
A2AE42	Cyb561d1	ENSMUSG00000048796	17.256361	20.298513	20.269434	22.032234	23.113845	24.509277	22.565649	25.741596	18.427156	21.775587	20.295255	16.546609	27.337341	24.516637	26.101808	27.210451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1770.61	0
Q9WUE3	Cyb561d2	ENSMUSG00000037190	30.839384	43.689352	34.603357	33.992681	45.567449	40.463884	41.704156	35.666463	59.148794	56.920011	52.733961	45.408208	49.000166	53.975305	56.666769	50.308851	2814.62	2790.68	2667.33	2258.21	4758.67	3974.69	5184.91	4180.5	12706.8	10818.6	24007.9	8284.37	7421.7	4148.28	9358.08	8986.89
P56395	Cyb5a	ENSMUSG00000024646	43.786207	48.333398	47.653013	45.560869	48.962087	49.770609	50.113596	50.973798	50.259412	48.885069	44.365236	54.880464	49.801077	45.425977	44.431696	52.730859	9042.33	10599.5	15826.2	30425.9	12439.6	16310.9	27449.6	40301.6	26536.4	18376.2	129439	45523.8	11900.9	8622.37	44970.5	62637.6
Q9CQX2	Cyb5b	ENSMUSG00000031924	64.218187	75.401498	60.432024	64.670885	68.187616	67.333963	63.989755	68.105554	57.165273	52.402151	45.870065	49.026647	62.731866	50.756002	46.585851	48.819303	25501.3	8833.1	43526.3	33195	18408	34112.1	34599.6	48076.3	34034	24952.3	139088	50824.8	12199.9	9039.45	54501.1	33314.9
Q5SSH8	Cyb5d2	ENSMUSG00000057778	4.680981	4.920775	4.444738	5.437022	5.301387	6.288623	5.474309	6.839541	13.528547	13.34096	10.57716	13.011415	6.965712	6.988729	8.075827	9.077683	0	0	0	0	0	0	0	253.424	2330	0	2552.09	3735.67	210.437	0	384.494	1106.41
Q9DB73	Cyb5r1	ENSMUSG00000026456	12.079958	12.355519	18.773712	15.229339	18.142295	18.834737	17.080976	18.063011	22.323049	25.528093	27.072937	22.805523	39.220903	37.756372	33.841879	30.186964	2185.27	208.163	2486.16	3027.48	1688.56	851.624	3861.18	5925.17	8621.56	1044.06	8237.83	5912.88	7139.94	2995.01	14645.9	9002.84
Q9DCN2-2	Cyb5r3	ENSMUSG00000018042	50.741838	60.163843	46.121763	57.383081	70.235635	74.480363	61.124605	70.768198	131.910181	125.711671	95.221353	110.438089	79.888467	79.483041	72.063486	73.369615	52551.2	43952.9	80500.9	120181	88231.6	80783.6	128039	113995	483883	264137	563185	417496	125936	87440.2	270148	185706
Q3TDX8	Cyb5r4	ENSMUSG00000032872	53.844354	73.117891	61.450288	66.474268	57.425893	66.151498	64.74492	56.202982	73.905855	67.338548	64.647188	58.381693	60.941396	60.345289	63.338831	55.886217	1555.61	969.702	2915.44	3865.39	1741.93	1356.13	3113.69	1260.79	4737.16	1820.23	6288.89	5410.57	1063.74	847.023	3437.59	2738.03
Q61462	Cyba	ENSMUSG00000006519	954.254785	1041.365625	787.474695	878.715356	946.6802	934.725183	849.229517	880.907129	1001.966028	1036.024927	821.518945	1010.237817	917.586572	1030.243433	853.282312	976.564539	25297.7	22497.6	26113.4	32106.5	46890	42330.2	86739.4	49799.3	246284	143637	310718	251522	51100.4	27966	136099	90962.7
Q61093	Cybb	ENSMUSG00000015340	101.758211	120.181284	150.495935	128.891061	169.892023	170.614542	209.234415	181.697443	502.612756	489.663843	543.562891	530.679712	236.169519	190.217188	261.616479	226.284555	5696.9	5372.07	11020.2	15376.2	14927.4	11321.8	25173.9	18764.3	148144	70304.4	163466	92999.6	20904.7	12337.7	58757.3	34821.9
Q9D0M3-2	Cyc1	ENSMUSG00000022551	171.07348	198.507104	168.117258	184.983972	192.811594	213.44758	208.048959	210.433054	189.730783	187.217859	178.751855	160.96702	195.587732	198.911401	202.142511	186.160898	94033.8	64885	92649.8	180143	129044	102249	170286	124643	364684	140220	350412	235057	120816	73443.7	214134	183946
P62897	Cycs	ENSMUSG00000063694	15.891016	16.258392	15.856227	15.782594	21.337221	17.745845	18.321058	20.071802	15.964783	12.239714	14.00289	16.47409	18.108284	21.88754	22.422586	20.504549	403279	152723	407539	599913	548074	444863	555388	389604	1014720	567575	1081390	902414	549323	336434	945823	524090
Q7TMB8	Cyfip1	ENSMUSG00000030447	8.094456	8.523326	10.331676	13.526434	17.862882	17.512537	20.446281	17.727026	59.15508	58.396097	58.169065	53.200014	31.375156	27.575527	29.561441	26.56526	49.8569	50.9854	172.271	356.22	390.684	155.676	666.014	734.091	7817.09	4016.64	9716.54	6862.49	561.641	619.957	3216.9	2739.41
Q5SQX6	Cyfip2	ENSMUSG00000020340	152.612894	190.824548	168.97265	197.95556	161.398752	173.425027	178.971994	176.568491	158.219858	152.236063	151.011804	146.796304	163.404337	151.652338	154.472009	142.909784	39684.7	32634	40147.6	73010.7	45433.6	45616.5	68329	52584.7	97395.9	56002.6	132274	80552.2	42311.2	29852.6	91820.8	65456.2
Q9QXA1	Cyhr1	ENSMUSG00000053929	40.119569	48.317735	48.199236	44.954122	45.106161	54.224878	53.713724	50.86506	54.268945	52.809709	50.629732	47.277261	47.331052	56.686658	60.132658	45.53605	2354.67	2594.98	2404.06	5220.39	927.697	1031.98	2292.03	2933.12	9712.14	1436.37	5984.93	5587.01	1499.97	144.963	2818.47	1242.92
